track_name,artist_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
The Meaning Of Love - Single Version,Depeche Mode,spotify:track:32wl2JmaCcNC11hoWXaDi9,0.716,0.712,0,-5.746,1,0.0301,0.19,0.0479,0.0669,0.959,150.498,audio_features,32wl2JmaCcNC11hoWXaDi9,https://api.spotify.com/v1/tracks/32wl2JmaCcNC11hoWXaDi9,https://api.spotify.com/v1/audio-analysis/32wl2JmaCcNC11hoWXaDi9,185160,4
Blasphemous Rumours - Single Version,Depeche Mode,spotify:track:0wbh5c1KxocmMPfVncd9Uh,0.697,0.865,6,-5.758,0,0.034,0.0925,0.00032,0.0913,0.549,119.594,audio_features,0wbh5c1KxocmMPfVncd9Uh,https://api.spotify.com/v1/tracks/0wbh5c1KxocmMPfVncd9Uh,https://api.spotify.com/v1/audio-analysis/0wbh5c1KxocmMPfVncd9Uh,309107,4
Photographic - Some Bizzare Version,Depeche Mode,spotify:track:2zPN2PP4jVEW50JQZWK5Eb,0.499,0.81,1,-6.037,0,0.0407,0.0361,0.0237,0.0344,0.754,159.746,audio_features,2zPN2PP4jVEW50JQZWK5Eb,https://api.spotify.com/v1/tracks/2zPN2PP4jVEW50JQZWK5Eb,https://api.spotify.com/v1/audio-analysis/2zPN2PP4jVEW50JQZWK5Eb,193667,4
Suffice to Say,Yachts,spotify:track:29AGsrfAaeSKu7pqNRqiGv,0.514,0.73,9,-8.344,0,0.0951,0.0124,0.0681,0.122,0.791,156.289,audio_features,29AGsrfAaeSKu7pqNRqiGv,https://api.spotify.com/v1/tracks/29AGsrfAaeSKu7pqNRqiGv,https://api.spotify.com/v1/audio-analysis/29AGsrfAaeSKu7pqNRqiGv,195044,4
Mind Your Own Business,Delta 5,spotify:track:4FwVtQLe0vK7iGFW50N11H,0.872,0.623,7,-7.547,1,0.244,0.0388,0.000147,0.072,0.788,134.487,audio_features,4FwVtQLe0vK7iGFW50N11H,https://api.spotify.com/v1/tracks/4FwVtQLe0vK7iGFW50N11H,https://api.spotify.com/v1/audio-analysis/4FwVtQLe0vK7iGFW50N11H,193373,4
Anticipation,Delta 5,spotify:track:414NqBD7Sv2y2hqQ3BOFbG,0.572,0.735,0,-4.744,1,0.095,0.000682,0.0,0.0559,0.874,149.529,audio_features,414NqBD7Sv2y2hqQ3BOFbG,https://api.spotify.com/v1/tracks/414NqBD7Sv2y2hqQ3BOFbG,https://api.spotify.com/v1/audio-analysis/414NqBD7Sv2y2hqQ3BOFbG,131147,4
You,Delta 5,spotify:track:4kgM1fqSDh6Wao6Rs7Uzhh,0.814,0.718,9,-5.969,0,0.172,0.00913,0.000102,0.0259,0.578,149.636,audio_features,4kgM1fqSDh6Wao6Rs7Uzhh,https://api.spotify.com/v1/tracks/4kgM1fqSDh6Wao6Rs7Uzhh,https://api.spotify.com/v1/audio-analysis/4kgM1fqSDh6Wao6Rs7Uzhh,231013,4
Try,Delta 5,spotify:track:49B8UNZ2ZlGWZbJO14nZ0u,0.872,0.595,0,-8.12,1,0.208,0.0867,6.44e-06,0.0815,0.874,133.297,audio_features,49B8UNZ2ZlGWZbJO14nZ0u,https://api.spotify.com/v1/tracks/49B8UNZ2ZlGWZbJO14nZ0u,https://api.spotify.com/v1/audio-analysis/49B8UNZ2ZlGWZbJO14nZ0u,184520,4
Demagogue,Urban Dance Squad,spotify:track:4O8QZyTl48JLo93cdFWLlN,0.643,0.98,2,-6.171,1,0.0623,0.0118,5.71e-05,0.642,0.686,94.819,audio_features,4O8QZyTl48JLo93cdFWLlN,https://api.spotify.com/v1/tracks/4O8QZyTl48JLo93cdFWLlN,https://api.spotify.com/v1/audio-analysis/4O8QZyTl48JLo93cdFWLlN,246627,4
Young at Heart,The Bluebells,spotify:track:2Fvxd2pKVwCLRzedN4vak6,0.68,0.711,2,-10.367,1,0.0307,0.041,0.0176,0.313,0.9,114.86,audio_features,2Fvxd2pKVwCLRzedN4vak6,https://api.spotify.com/v1/tracks/2Fvxd2pKVwCLRzedN4vak6,https://api.spotify.com/v1/audio-analysis/2Fvxd2pKVwCLRzedN4vak6,322653,4
Safe From Harm - 12'' Version,Massive Attack,spotify:track:7gfVW30rzEokjkeuQFVHN0,0.669,0.81,6,-9.442,0,0.0484,0.0385,0.352,0.0696,0.915,163.048,audio_features,7gfVW30rzEokjkeuQFVHN0,https://api.spotify.com/v1/tracks/7gfVW30rzEokjkeuQFVHN0,https://api.spotify.com/v1/audio-analysis/7gfVW30rzEokjkeuQFVHN0,417373,4
Hymn Of The Big Wheel - Nellee Hooper Mix,Massive Attack,spotify:track:4BnuixhEuBW6C9Z5uHOUJF,0.706,0.621,8,-13.897,1,0.0523,0.0279,0.0343,0.0713,0.566,95.927,audio_features,4BnuixhEuBW6C9Z5uHOUJF,https://api.spotify.com/v1/tracks/4BnuixhEuBW6C9Z5uHOUJF,https://api.spotify.com/v1/audio-analysis/4BnuixhEuBW6C9Z5uHOUJF,352400,4
Hymn Of The Big Wheel - Nellee Hooper Mix,Nellee Hooper,spotify:track:4BnuixhEuBW6C9Z5uHOUJF,0.706,0.621,8,-13.897,1,0.0523,0.0279,0.0343,0.0713,0.566,95.927,audio_features,4BnuixhEuBW6C9Z5uHOUJF,https://api.spotify.com/v1/tracks/4BnuixhEuBW6C9Z5uHOUJF,https://api.spotify.com/v1/audio-analysis/4BnuixhEuBW6C9Z5uHOUJF,352400,4
Bad Bad Woman,BZN,spotify:track:6yvQtgaoz67PHRIhIc7EMf,0.484,0.777,4,-8.047,1,0.0466,0.516,1.42e-06,0.167,0.909,129.764,audio_features,6yvQtgaoz67PHRIhIc7EMf,https://api.spotify.com/v1/tracks/6yvQtgaoz67PHRIhIc7EMf,https://api.spotify.com/v1/audio-analysis/6yvQtgaoz67PHRIhIc7EMf,154387,4
Tomorrow Comes Today,Gorillaz,spotify:track:4EJOCj3gXK0tq6g7VTRKn2,0.751,0.596,6,-4.594,1,0.0301,0.0071,0.589,0.103,0.57,93.213,audio_features,4EJOCj3gXK0tq6g7VTRKn2,https://api.spotify.com/v1/tracks/4EJOCj3gXK0tq6g7VTRKn2,https://api.spotify.com/v1/audio-analysis/4EJOCj3gXK0tq6g7VTRKn2,193600,4
19-2000,Gorillaz,spotify:track:5X6xhrdsWZDeXTWfMPLOcb,0.815,0.72,7,-7.311,1,0.0536,0.177,7.31e-06,0.16,0.946,89.914,audio_features,5X6xhrdsWZDeXTWfMPLOcb,https://api.spotify.com/v1/tracks/5X6xhrdsWZDeXTWfMPLOcb,https://api.spotify.com/v1/audio-analysis/5X6xhrdsWZDeXTWfMPLOcb,210880,4
DARE,Gorillaz,spotify:track:04ldRbV0aZk0OtEzqeZhGp,0.761,0.881,11,-7.135,0,0.0387,0.0279,0.0736,0.318,0.964,120.254,audio_features,04ldRbV0aZk0OtEzqeZhGp,https://api.spotify.com/v1/tracks/04ldRbV0aZk0OtEzqeZhGp,https://api.spotify.com/v1/audio-analysis/04ldRbV0aZk0OtEzqeZhGp,213600,4
"Mash It !, Pt. 1",Owen Gray,spotify:track:4fhdralYP4Rzui03oNpyRV,0.747,0.59,0,-7.423,1,0.0483,0.355,0.0,0.0665,0.871,126.098,audio_features,4fhdralYP4Rzui03oNpyRV,https://api.spotify.com/v1/tracks/4fhdralYP4Rzui03oNpyRV,https://api.spotify.com/v1/audio-analysis/4fhdralYP4Rzui03oNpyRV,119387,4
What Do I Get? - 2001 Remastered Version,Buzzcocks,spotify:track:55ValOz39SGD25aPYtIrPs,0.234,0.947,0,-7.293,1,0.117,0.0108,0.0,0.212,0.16,176.279,audio_features,55ValOz39SGD25aPYtIrPs,https://api.spotify.com/v1/tracks/55ValOz39SGD25aPYtIrPs,https://api.spotify.com/v1/audio-analysis/55ValOz39SGD25aPYtIrPs,175973,4
Love You More - 2001 Remastered Version,Buzzcocks,spotify:track:1tfcBT7aIvLsFuWBAm1kZc,0.338,0.819,11,-5.971,1,0.0672,0.0101,0.0,0.16,0.817,87.746,audio_features,1tfcBT7aIvLsFuWBAm1kZc,https://api.spotify.com/v1/tracks/1tfcBT7aIvLsFuWBAm1kZc,https://api.spotify.com/v1/audio-analysis/1tfcBT7aIvLsFuWBAm1kZc,110667,4
Ever Fallen In Love (With Someone You Shouldn't've),Buzzcocks,spotify:track:4YOiInO02DSEQDSscP252S,0.242,0.825,4,-7.188,1,0.0473,0.0147,0.0,0.0456,0.832,175.32,audio_features,4YOiInO02DSEQDSscP252S,https://api.spotify.com/v1/tracks/4YOiInO02DSEQDSscP252S,https://api.spotify.com/v1/audio-analysis/4YOiInO02DSEQDSscP252S,162267,4
Promises - 2001 Remastered Version,Buzzcocks,spotify:track:6TFMrJnfkGF6bN91DGUAe8,0.289,0.767,0,-7.521,1,0.0519,0.00125,0.0,0.102,0.847,168.79,audio_features,6TFMrJnfkGF6bN91DGUAe8,https://api.spotify.com/v1/tracks/6TFMrJnfkGF6bN91DGUAe8,https://api.spotify.com/v1/audio-analysis/6TFMrJnfkGF6bN91DGUAe8,157067,4
Everybody's Happy Nowadays - 2001 Remastered Version,Buzzcocks,spotify:track:7xUEsVEwSSXhjgBgZG57Tl,0.535,0.802,7,-7.472,0,0.137,0.00347,6.2e-06,0.18,0.598,110.591,audio_features,7xUEsVEwSSXhjgBgZG57Tl,https://api.spotify.com/v1/tracks/7xUEsVEwSSXhjgBgZG57Tl,https://api.spotify.com/v1/audio-analysis/7xUEsVEwSSXhjgBgZG57Tl,191067,4
Harmony In My Head - 2001 Remastered Version,Buzzcocks,spotify:track:45XawIwfJvidP49VoO7hDY,0.327,0.886,9,-7.31,0,0.117,0.000149,0.00701,0.263,0.667,169.755,audio_features,45XawIwfJvidP49VoO7hDY,https://api.spotify.com/v1/tracks/45XawIwfJvidP49VoO7hDY,https://api.spotify.com/v1/audio-analysis/45XawIwfJvidP49VoO7hDY,187840,4
Why Can't I Touch It? - 2001 Remastered Version,Buzzcocks,spotify:track:369FSGTks11lxF1ZES3SIY,0.588,0.844,3,-7.032,1,0.0426,0.00225,0.0401,0.108,0.764,85.325,audio_features,369FSGTks11lxF1ZES3SIY,https://api.spotify.com/v1/tracks/369FSGTks11lxF1ZES3SIY,https://api.spotify.com/v1/audio-analysis/369FSGTks11lxF1ZES3SIY,397907,4
The Spank - 12-Inch Version,James Brown,spotify:track:4rZUs1WLMp2uCsnAeenohN,0.785,0.839,5,-7.758,1,0.0694,0.116,0.000378,0.0539,0.8,96.799,audio_features,4rZUs1WLMp2uCsnAeenohN,https://api.spotify.com/v1/tracks/4rZUs1WLMp2uCsnAeenohN,https://api.spotify.com/v1/audio-analysis/4rZUs1WLMp2uCsnAeenohN,404187,4
It's Too Funky In Here - 12-Inch Version,James Brown,spotify:track:4kZM9uqXRbLNYDrvY3vRlX,0.728,0.947,0,-4.978,1,0.0385,0.108,0.00186,0.192,0.667,107.295,audio_features,4kZM9uqXRbLNYDrvY3vRlX,https://api.spotify.com/v1/tracks/4kZM9uqXRbLNYDrvY3vRlX,https://api.spotify.com/v1/audio-analysis/4kZM9uqXRbLNYDrvY3vRlX,394173,4
Same Beat - Part 1,Fred Wesley & The J.B.'s,spotify:track:0GEaMGnxXUTKbsDjyhVXyS,0.686,0.732,5,-6.16,1,0.127,0.455,0.000165,0.738,0.817,89.026,audio_features,0GEaMGnxXUTKbsDjyhVXyS,https://api.spotify.com/v1/tracks/0GEaMGnxXUTKbsDjyhVXyS,https://api.spotify.com/v1/audio-analysis/0GEaMGnxXUTKbsDjyhVXyS,202760,4
Get Up Offa That Thing,James Brown,spotify:track:55GtSAj9S3sGb062wZtzOg,0.875,0.692,2,-9.283,1,0.388,0.204,0.0,0.888,0.734,118.084,audio_features,55GtSAj9S3sGb062wZtzOg,https://api.spotify.com/v1/tracks/55GtSAj9S3sGb062wZtzOg,https://api.spotify.com/v1/audio-analysis/55GtSAj9S3sGb062wZtzOg,250733,4
Autonomy Boy,The Long Blondes,spotify:track:4MTKjMOdHgvLqaHTDPJhWf,0.617,0.724,0,-3.911,1,0.0312,0.261,0.000331,0.31,0.503,141.051,audio_features,4MTKjMOdHgvLqaHTDPJhWf,https://api.spotify.com/v1/tracks/4MTKjMOdHgvLqaHTDPJhWf,https://api.spotify.com/v1/audio-analysis/4MTKjMOdHgvLqaHTDPJhWf,211480,4
Giddy Stratospheres,The Long Blondes,spotify:track:0MeN5SyhPOZ4qrFS0z9em2,0.47,0.8,1,-4.228,1,0.0427,0.00289,0.000321,0.0259,0.817,144.647,audio_features,0MeN5SyhPOZ4qrFS0z9em2,https://api.spotify.com/v1/tracks/0MeN5SyhPOZ4qrFS0z9em2,https://api.spotify.com/v1/audio-analysis/0MeN5SyhPOZ4qrFS0z9em2,288693,4
Get On The Good Foot - Pt. 1 / Single Version / Stereo,James Brown,spotify:track:1WxovZapm7gc8romanY6rW,0.878,0.74,7,-8.124,1,0.117,0.0395,0.0,0.0354,0.779,108.303,audio_features,1WxovZapm7gc8romanY6rW,https://api.spotify.com/v1/tracks/1WxovZapm7gc8romanY6rW,https://api.spotify.com/v1/audio-analysis/1WxovZapm7gc8romanY6rW,215187,4
Trouble In Mind,Clifton Chenier,spotify:track:2hFf9lteARdX5RgnbRdtEL,0.466,0.33,3,-13.817,1,0.0272,0.719,0.000514,0.149,0.355,99.156,audio_features,2hFf9lteARdX5RgnbRdtEL,https://api.spotify.com/v1/tracks/2hFf9lteARdX5RgnbRdtEL,https://api.spotify.com/v1/audio-analysis/2hFf9lteARdX5RgnbRdtEL,237827,3
Tear Away,Drowning Pool,spotify:track:2aJ4SR65U9hwJx2WwrX0tj,0.611,0.656,0,-4.574,1,0.0439,0.00048,0.00343,0.084,0.436,132.993,audio_features,2aJ4SR65U9hwJx2WwrX0tj,https://api.spotify.com/v1/tracks/2aJ4SR65U9hwJx2WwrX0tj,https://api.spotify.com/v1/audio-analysis/2aJ4SR65U9hwJx2WwrX0tj,254200,4
Guess Who's Coming To Dinner - Discomix,Black Uhuru,spotify:track:3NjxuGxIzGUjKvHVflDumL,0.859,0.432,1,-14.12,1,0.0619,0.0449,0.0828,0.119,0.648,133.815,audio_features,3NjxuGxIzGUjKvHVflDumL,https://api.spotify.com/v1/tracks/3NjxuGxIzGUjKvHVflDumL,https://api.spotify.com/v1/audio-analysis/3NjxuGxIzGUjKvHVflDumL,359160,4
Ain't Misbehavin',Jools Holland,spotify:track:1zb4qIODLKfwRuzpmQL0l2,0.56,0.626,5,-6.317,1,0.0638,0.627,1.71e-05,0.499,0.605,129.631,audio_features,1zb4qIODLKfwRuzpmQL0l2,https://api.spotify.com/v1/tracks/1zb4qIODLKfwRuzpmQL0l2,https://api.spotify.com/v1/audio-analysis/1zb4qIODLKfwRuzpmQL0l2,200507,4
Ain't Misbehavin',Eartha Kitt,spotify:track:1zb4qIODLKfwRuzpmQL0l2,0.56,0.626,5,-6.317,1,0.0638,0.627,1.71e-05,0.499,0.605,129.631,audio_features,1zb4qIODLKfwRuzpmQL0l2,https://api.spotify.com/v1/tracks/1zb4qIODLKfwRuzpmQL0l2,https://api.spotify.com/v1/audio-analysis/1zb4qIODLKfwRuzpmQL0l2,200507,4
The Rain (Where Do I Begin?),Si*Sé,spotify:track:5Y4qatQImUxXGreHlMEGFh,0.66,0.86,2,-6.095,1,0.0368,0.0487,0.000518,0.104,0.664,92.919,audio_features,5Y4qatQImUxXGreHlMEGFh,https://api.spotify.com/v1/tracks/5Y4qatQImUxXGreHlMEGFh,https://api.spotify.com/v1/audio-analysis/5Y4qatQImUxXGreHlMEGFh,277960,4
Found A Cure,Ultra Naté,spotify:track:0Dmlp6vT1duSqbgKug8O5y,0.796,0.731,11,-8.302,0,0.0284,0.0068,0.0206,0.181,0.529,127.035,audio_features,0Dmlp6vT1duSqbgKug8O5y,https://api.spotify.com/v1/tracks/0Dmlp6vT1duSqbgKug8O5y,https://api.spotify.com/v1/audio-analysis/0Dmlp6vT1duSqbgKug8O5y,366600,4
Situations,Cetu Javu,spotify:track:1n0qpSoRS9AbFGXTa1WUTD,0.659,0.675,1,-13.505,0,0.0376,0.0824,0.00044,0.363,0.93,120.266,audio_features,1n0qpSoRS9AbFGXTa1WUTD,https://api.spotify.com/v1/tracks/1n0qpSoRS9AbFGXTa1WUTD,https://api.spotify.com/v1/audio-analysis/1n0qpSoRS9AbFGXTa1WUTD,243067,4
Blood Knot,The Buoys,spotify:track:3CkLkJlSVQsT60MIc8FEn6,0.464,0.602,10,-12.841,1,0.0425,0.332,6.36e-05,0.121,0.963,141.741,audio_features,3CkLkJlSVQsT60MIc8FEn6,https://api.spotify.com/v1/tracks/3CkLkJlSVQsT60MIc8FEn6,https://api.spotify.com/v1/audio-analysis/3CkLkJlSVQsT60MIc8FEn6,133733,4
Give Up Your Guns,The Buoys,spotify:track:6lY9s8fWQYdiOOZ1IzlLrz,0.432,0.465,11,-14.44,0,0.0304,0.182,6.42e-05,0.284,0.629,131.578,audio_features,6lY9s8fWQYdiOOZ1IzlLrz,https://api.spotify.com/v1/tracks/6lY9s8fWQYdiOOZ1IzlLrz,https://api.spotify.com/v1/audio-analysis/6lY9s8fWQYdiOOZ1IzlLrz,256293,4
The Mighty Quinn - Stereo Version,Manfred Mann,spotify:track:1VyJfVJYZbXVw9wLdSOrlH,0.595,0.581,11,-8.484,1,0.0461,0.0647,0.0,0.0616,0.846,92.994,audio_features,1VyJfVJYZbXVw9wLdSOrlH,https://api.spotify.com/v1/tracks/1VyJfVJYZbXVw9wLdSOrlH,https://api.spotify.com/v1/audio-analysis/1VyJfVJYZbXVw9wLdSOrlH,168427,4
Lip up Fatty,Bad Manners,spotify:track:5myzkbUsDzFuGjSdYXl7dV,0.718,0.872,9,-9.829,1,0.23,0.0103,0.0109,0.0549,0.971,145.697,audio_features,5myzkbUsDzFuGjSdYXl7dV,https://api.spotify.com/v1/tracks/5myzkbUsDzFuGjSdYXl7dV,https://api.spotify.com/v1/audio-analysis/5myzkbUsDzFuGjSdYXl7dV,168133,4
Skasatschok,Inspector,spotify:track:3P0lXRRM0qNPjQckobxxVL,0.585,0.841,8,-4.688,1,0.0419,0.00105,0.267,0.157,0.684,169.935,audio_features,3P0lXRRM0qNPjQckobxxVL,https://api.spotify.com/v1/tracks/3P0lXRRM0qNPjQckobxxVL,https://api.spotify.com/v1/audio-analysis/3P0lXRRM0qNPjQckobxxVL,171846,4
Skeleton,The Good Natured,spotify:track:5Xbq2BZqd9f4bHbsrpzpyP,0.502,0.958,1,-2.218,0,0.064,1.39e-05,0.0115,0.123,0.649,154.744,audio_features,5Xbq2BZqd9f4bHbsrpzpyP,https://api.spotify.com/v1/tracks/5Xbq2BZqd9f4bHbsrpzpyP,https://api.spotify.com/v1/audio-analysis/5Xbq2BZqd9f4bHbsrpzpyP,179668,4
Wolves,The Good Natured,spotify:track:7bkldizRwFNUqRRfdCw9SO,0.537,0.951,1,-2.81,1,0.0453,2.74e-05,0.000681,0.12,0.838,153.047,audio_features,7bkldizRwFNUqRRfdCw9SO,https://api.spotify.com/v1/tracks/7bkldizRwFNUqRRfdCw9SO,https://api.spotify.com/v1/audio-analysis/7bkldizRwFNUqRRfdCw9SO,212881,4
Skeletons,Trails and Ways,spotify:track:2xHJ5ghOEyCU3Tqw1DCpCG,0.618,0.875,2,-5.822,1,0.0492,0.0191,0.000216,0.189,0.376,110.023,audio_features,2xHJ5ghOEyCU3Tqw1DCpCG,https://api.spotify.com/v1/tracks/2xHJ5ghOEyCU3Tqw1DCpCG,https://api.spotify.com/v1/audio-analysis/2xHJ5ghOEyCU3Tqw1DCpCG,225809,4
Skin Tight,Ohio Players,spotify:track:3FNMBJJOtqSUkY2jFOAfin,0.828,0.611,7,-12.749,1,0.0393,0.0399,0.0116,0.104,0.835,110.169,audio_features,3FNMBJJOtqSUkY2jFOAfin,https://api.spotify.com/v1/tracks/3FNMBJJOtqSUkY2jFOAfin,https://api.spotify.com/v1/audio-analysis/3FNMBJJOtqSUkY2jFOAfin,474267,4
All of a Sudden,Skull Snaps,spotify:track:2Zdj5GV8v90H2SrLjR39Fs,0.456,0.729,0,-9.19,1,0.09,0.175,0.000138,0.325,0.797,115.962,audio_features,2Zdj5GV8v90H2SrLjR39Fs,https://api.spotify.com/v1/tracks/2Zdj5GV8v90H2SrLjR39Fs,https://api.spotify.com/v1/audio-analysis/2Zdj5GV8v90H2SrLjR39Fs,201213,4
Say Something,Izo FitzRoy,spotify:track:0KZsp6ejdq7lwsr3Jtq8ap,0.719,0.609,0,-9.0,1,0.0395,0.208,1.02e-05,0.119,0.891,104.927,audio_features,0KZsp6ejdq7lwsr3Jtq8ap,https://api.spotify.com/v1/tracks/0KZsp6ejdq7lwsr3Jtq8ap,https://api.spotify.com/v1/audio-analysis/0KZsp6ejdq7lwsr3Jtq8ap,298743,4
When Up Falls Down,Skywatchers,spotify:track:1wAXz096qZTJwmuv6fBLAf,0.493,0.334,9,-13.148,0,0.0424,0.385,0.829,0.109,0.0708,170.0,audio_features,1wAXz096qZTJwmuv6fBLAf,https://api.spotify.com/v1/tracks/1wAXz096qZTJwmuv6fBLAf,https://api.spotify.com/v1/audio-analysis/1wAXz096qZTJwmuv6fBLAf,484093,4
This Groove Is Bad,Skyy,spotify:track:0OXjqLWdtMN4WbofluABSw,0.694,0.823,7,-7.776,1,0.127,0.0169,0.000417,0.972,0.69,122.698,audio_features,0OXjqLWdtMN4WbofluABSw,https://api.spotify.com/v1/tracks/0OXjqLWdtMN4WbofluABSw,https://api.spotify.com/v1/audio-analysis/0OXjqLWdtMN4WbofluABSw,382693,4
You Got Me Up,Skyy,spotify:track:270lZOc79ell8vYV0Lixkk,0.875,0.54,4,-9.294,0,0.11,0.0113,0.04,0.0706,0.677,104.603,audio_features,270lZOc79ell8vYV0Lixkk,https://api.spotify.com/v1/tracks/270lZOc79ell8vYV0Lixkk,https://api.spotify.com/v1/audio-analysis/270lZOc79ell8vYV0Lixkk,309533,4
A Sudden Cold,Winter Severity Index,spotify:track:32icUa6x17P12JviFziG4k,0.529,0.969,8,-4.912,1,0.0487,0.000147,0.925,0.536,0.235,126.961,audio_features,32icUa6x17P12JviFziG4k,https://api.spotify.com/v1/tracks/32icUa6x17P12JviFziG4k,https://api.spotify.com/v1/audio-analysis/32icUa6x17P12JviFziG4k,385453,4
Baby Missiles,The War On Drugs,spotify:track:071j0M72wZvQaNBN45onaM,0.238,0.925,1,-5.373,1,0.0536,0.00165,0.00682,0.303,0.813,193.251,audio_features,071j0M72wZvQaNBN45onaM,https://api.spotify.com/v1/tracks/071j0M72wZvQaNBN45onaM,https://api.spotify.com/v1/audio-analysis/071j0M72wZvQaNBN45onaM,213920,4
Eu Nao,Basement Jaxx,spotify:track:0bn030uhPPn0Jo56vZTEiy,0.678,0.909,1,-5.922,1,0.0579,0.0129,0.857,0.535,0.89,126.847,audio_features,0bn030uhPPn0Jo56vZTEiy,https://api.spotify.com/v1/tracks/0bn030uhPPn0Jo56vZTEiy,https://api.spotify.com/v1/audio-analysis/0bn030uhPPn0Jo56vZTEiy,442760,4
Accordion Song,Jerree Small,spotify:track:3QP8YxMY9RMaskf5SrkcRN,0.56,0.029,11,-18.261,0,0.0425,0.942,0.000192,0.104,0.209,147.11,audio_features,3QP8YxMY9RMaskf5SrkcRN,https://api.spotify.com/v1/tracks/3QP8YxMY9RMaskf5SrkcRN,https://api.spotify.com/v1/audio-analysis/3QP8YxMY9RMaskf5SrkcRN,140827,3
Half Crazy,The Barr Brothers,spotify:track:7rTfloonSHxssGOhFjhOfc,0.385,0.825,5,-8.557,1,0.0335,0.238,0.857,0.262,0.889,162.332,audio_features,7rTfloonSHxssGOhFjhOfc,https://api.spotify.com/v1/tracks/7rTfloonSHxssGOhFjhOfc,https://api.spotify.com/v1/audio-analysis/7rTfloonSHxssGOhFjhOfc,292880,3
Bruce Lee,All Them Witches,spotify:track:5HenSWVpuVic41DzAQ2M4S,0.125,0.893,2,-5.864,0,0.0719,0.0128,0.000769,0.169,0.234,82.707,audio_features,5HenSWVpuVic41DzAQ2M4S,https://api.spotify.com/v1/tracks/5HenSWVpuVic41DzAQ2M4S,https://api.spotify.com/v1/audio-analysis/5HenSWVpuVic41DzAQ2M4S,191440,4
The Slow/Quick Reveal,Helen Ganya,spotify:track:4VWRLHq0CjsqDNM92nMeGq,0.652,0.605,11,-11.429,1,0.0816,0.115,0.000395,0.117,0.415,99.983,audio_features,4VWRLHq0CjsqDNM92nMeGq,https://api.spotify.com/v1/tracks/4VWRLHq0CjsqDNM92nMeGq,https://api.spotify.com/v1/audio-analysis/4VWRLHq0CjsqDNM92nMeGq,241000,4
Sooner or Later,Slumber Party,spotify:track:2BAZWquetSZjjk4r2ccsAm,0.535,0.566,7,-8.745,1,0.0374,0.0244,0.248,0.146,0.276,121.203,audio_features,2BAZWquetSZjjk4r2ccsAm,https://api.spotify.com/v1/tracks/2BAZWquetSZjjk4r2ccsAm,https://api.spotify.com/v1/audio-analysis/2BAZWquetSZjjk4r2ccsAm,219640,4
I Don't Mind,Slumber Party,spotify:track:4AgwRB2z802MGNWcJWhRJr,0.54,0.704,7,-8.115,1,0.0291,0.0526,0.0373,0.0819,0.803,129.691,audio_features,4AgwRB2z802MGNWcJWhRJr,https://api.spotify.com/v1/tracks/4AgwRB2z802MGNWcJWhRJr,https://api.spotify.com/v1/audio-analysis/4AgwRB2z802MGNWcJWhRJr,165987,4
Cracklin' Water,OP8,spotify:track:1SuhAWRveSqA7E58kf3aux,0.379,0.445,0,-11.894,0,0.0318,0.0569,0.0306,0.118,0.238,122.701,audio_features,1SuhAWRveSqA7E58kf3aux,https://api.spotify.com/v1/tracks/1SuhAWRveSqA7E58kf3aux,https://api.spotify.com/v1/audio-analysis/1SuhAWRveSqA7E58kf3aux,391560,4
Blue Ridge Mountain,Hurray For The Riff Raff,spotify:track:0LDutPcTM5oGqNAU4h6A8t,0.607,0.477,9,-8.585,1,0.0301,0.911,0.128,0.333,0.873,87.208,audio_features,0LDutPcTM5oGqNAU4h6A8t,https://api.spotify.com/v1/tracks/0LDutPcTM5oGqNAU4h6A8t,https://api.spotify.com/v1/audio-analysis/0LDutPcTM5oGqNAU4h6A8t,153547,4
The Body Electric,Hurray For The Riff Raff,spotify:track:1CFcCC6yoXtUskZFrhamYx,0.643,0.169,10,-12.156,1,0.0288,0.881,5.24e-05,0.101,0.525,91.708,audio_features,1CFcCC6yoXtUskZFrhamYx,https://api.spotify.com/v1/tracks/1CFcCC6yoXtUskZFrhamYx,https://api.spotify.com/v1/audio-analysis/1CFcCC6yoXtUskZFrhamYx,169933,4
Faster Pussycat,The Cramps,spotify:track:0SfeOgUMAhgtnjQoJTUHz0,0.424,0.978,1,-5.262,1,0.0898,0.251,0.0011,0.763,0.152,146.928,audio_features,0SfeOgUMAhgtnjQoJTUHz0,https://api.spotify.com/v1/tracks/0SfeOgUMAhgtnjQoJTUHz0,https://api.spotify.com/v1/audio-analysis/0SfeOgUMAhgtnjQoJTUHz0,167200,4
Poisoning Pigeons in the Park,Tom Lehrer,spotify:track:69EZGV6iUoSBB7zhXKaUya,0.518,0.419,7,-13.336,1,0.32,0.983,0.0,0.828,0.546,112.873,audio_features,69EZGV6iUoSBB7zhXKaUya,https://api.spotify.com/v1/tracks/69EZGV6iUoSBB7zhXKaUya,https://api.spotify.com/v1/audio-analysis/69EZGV6iUoSBB7zhXKaUya,160436,1
